DRUG,WORD,STRING_SIM,PHONET_SIM,MATCH
imipramina,preminar,0.81108,0.87625,0
imipramina,pressamina,0.78000,0.83697,0
imipramina,primenira,0.75869,0.85300,0
imipramina,primeriana,0.77000,0.85250,0
imipramina,primidona,0.77865,0.82174,0
imipramina,primogina,0.76867,0.80862,0
imipramina,ramipril,0.78141,0.77094,0
imipramina,ramiprix,0.78141,0.77094,0
imipramina,recriminaram,0.76163,0.77582,0
imipramina,rifamicina,0.75000,0.68000,0
imipramina,romperam,0.60337,0.68787,0
imipramina,sibitramina,0.75869,0.77938,0
imipramina,terminaram,0.76000,0.80739,0
imipramina,trilaminar,0.75000,0.77493,0
imipramina,umprimentam,0.71876,0.80116,0
imipramina,virtamina,0.75869,0.76049,0
insulina,alcalinas,0.76867,0.80495,0
insulina,antiinsulina,0.84442,0.88402,0
insulina,braulina,0.77000,0.73938,0
insulina,cinsultar,0.79862,0.82712,0
insulina,clavulina,0.76867,0.76690,0
insulina,espirulina,0.77152,0.78320,0
insulina,globulinas,0.76163,0.78235,0
insulina,impulsina,0.78864,0.78562,0
insulina,inglinal,0.78000,0.79888,0
insulina,instinal,0.81000,0.82864,0
insulina,insuilna,0.91000,0.95500,1
insulina,insulating,0.83087,0.83249,0
insulina,insulida,0.90000,0.88875,1
insulina,insulinda,0.91841,0.91478,1
insulina,insulinizar,0.84348,0.86864,0
insulina,insulinod,0.81858,0.84924,0
insulina,insullina,0.96832,0.99406,1
insulina,insultada,0.83855,0.81931,0
insulina,insultam,0.84000,0.83179,0
insulina,insultando,0.78141,0.79373,0
insulina,insultante,0.78141,0.79373,0
insulina,insultavam,0.79130,0.78824,0
insulina,insultina,0.91841,0.90167,1
insulina,intuinal,0.79000,0.78250,0
insulina,isnulian,0.83000,0.89000,0
insulina,linslina,0.88000,0.91792,0
insulina,masculina,0.81858,0.81494,0
insulina,masculinas,0.80119,0.81111,0
insulina,neusaldina,0.75174,0.74228,0
insulina,nimasulida,0.76163,0.71552,0
insulina,nimensulida,0.75622,0.78724,0
insulina,nimisulida,0.77152,0.72171,0
insulina,nimsulida,0.77865,0.79685,0
insulina,quillinan,0.77865,0.75926,0
insulina,seligilina,0.75174,0.80949,0
insulina,slingual,0.80000,0.85318,0
insulina,solicina,0.75000,0.84563,0
insulina,sprulina,0.82000,0.81180,0
insulina,subfalcina,0.75174,0.78142,0
insulina,sublinguais,0.76592,0.78568,0
insulina,sublingual,0.78141,0.79849,0
insulina,sublinhar,0.75869,0.79248,0
insulina,sulfadizina,0.76592,0.77233,0
insulina,sulindac,0.82000,0.80806,0
insulina,sulingual,0.85851,0.88192,0
insulina,sunlingual,0.80119,0.83882,0
insulina,tamsulosina,0.76592,0.76264,0
insulina,tansulisina,0.84348,0.83849,0
insulina,tansulosina,0.80470,0.81411,0
metformina,amfepramona,0.65886,0.74435,0
metformina,anfetamina,0.75000,0.78304,0
metformina,comfirmando,0.61893,0.72384,0
metformina,comtratamento,0.61079,0.69223,0
metformina,deforminade,0.78864,0.83046,0
metformina,determina,0.77865,0.79871,0
metformina,determinacao,0.75174,0.76713,0
metformina,determinado,0.75869,0.77800,0
metformina,determinam,0.77000,0.78938,0
metformina,determinando,0.75174,0.77455,0
metformina,determinar,0.78000,0.79875,0
metformina,determinaçao,0.75174,0.76713,0
metformina,einformram,0.80000,0.82438,0
metformina,emtratamento,0.65282,0.73446,0
metformina,enformamento,0.76163,0.82255,0
metformina,etermina,0.83087,0.84442,0
metformina,etfrmina,0.89022,0.92178,0
metformina,exterminar,0.75000,0.78875,0
metformina,finiforme,0.78864,0.80993,0
metformina,formentin,0.82857,0.86732,0
metformina,formigamennto,0.77561,0.83836,0
metformina,formigamentos,0.75622,0.80748,0
metformina,formigamneto,0.80119,0.84315,0
metformina,formigmento,0.78864,0.82948,0
metformina,fornacimento,0.76163,0.81569,0
metformina,frmigamento,0.75869,0.82200,0
metformina,iinformante,0.78864,0.85349,0
metformina,indeterminao,0.78141,0.80385,0
metformina,infaorma,0.76163,0.80174,0
metformina,infformo,0.75174,0.78822,0
metformina,informalmente,0.75622,0.79961,0
metformina,informam,0.78141,0.80811,0
metformina,informamte,0.81000,0.85750,0
metformina,informant,0.79862,0.85047,0
metformina,informante,0.80000,0.85563,0
metformina,informantes,0.76867,0.82679,0
metformina,informao,0.78141,0.80914,0
metformina,informar,0.78141,0.81248,0
metformina,informara,0.77865,0.80993,0
metformina,informaram,0.76000,0.79750,0
metformina,informarei,0.79000,0.82051,0
metformina,informarem,0.78000,0.81313,0
metformina,informaria,0.77000,0.80552,0
metformina,informarm,0.78864,0.81298,0
metformina,informart,0.79862,0.83985,0
metformina,informates,0.78000,0.82375,0
metformina,informatica,0.75869,0.79738,0
metformina,informei,0.79130,0.81408,0
metformina,informem,0.78141,0.80686,0
metformina,informor,0.76163,0.79572,0
metformina,informra,0.79130,0.81742,0
metformina,infotrmar,0.76867,0.81112,0
metformina,inoforma,0.78141,0.81039,0
metformina,intrometa,0.76867,0.79684,0
metformina,intrometia,0.76000,0.79366,0
metformina,maniforme,0.75869,0.80807,0
metformina,mastriciamento,0.60048,0.69342,0
metformina,matformina,0.90000,0.94000,1
metformina,matrciamento,0.66272,0.75063,0
metformina,matrciciamento,0.60048,0.70331,0
metformina,matriaciamento,0.60986,0.72195,0
metformina,matriacimento,0.63988,0.73807,0
metformina,matriamento,0.69879,0.78305,0
metformina,matricaimento,0.63988,0.72185,0
metformina,matricamento,0.66272,0.73441,0
metformina,matriciameento,0.61924,0.73723,0
metformina,matriciamennto,0.61924,0.73723,0
metformina,matriciameno,0.66272,0.75824,0
metformina,matriciamenot,0.63988,0.73807,0
metformina,matriciament,0.64293,0.73263,0
metformina,matriciamente,0.62049,0.72034,0
metformina,matriciamento,0.64957,0.74292,0
metformina,matriciamentoc,0.60048,0.69836,0
metformina,matriciamentoo,0.61924,0.73723,0
metformina,matriciamentos,0.60048,0.70578,0
metformina,matriciamentro,0.60986,0.71727,0
metformina,matriciamernto,0.61924,0.71331,0
metformina,matriciametno,0.66896,0.74138,0
metformina,matriciamewnto,0.60048,0.71241,0
metformina,matriciamneto,0.65927,0.74777,0
metformina,matriciamnto,0.63304,0.72706,0
metformina,matriciemento,0.63988,0.73622,0
metformina,matriciemtno,0.64293,0.72764,0
metformina,matricimaento,0.62049,0.72838,0
metformina,matricimaneto,0.64957,0.74292,0
metformina,matricimanto,0.62315,0.72212,0
metformina,matricimento,0.66272,0.74876,0
metformina,matriciomento,0.63988,0.73560,0
metformina,matricizmento,0.63018,0.71743,0
metformina,matricmento,0.67883,0.74131,0
metformina,matriiamento,0.69239,0.78185,0
metformina,matrimoniais,0.62315,0.73791,0
metformina,matrimonial,0.63889,0.73311,0
metformina,matrimonios,0.62891,0.74000,0
metformina,matrimônio,0.64000,0.77049,0
metformina,matrriciamento,0.61924,0.69454,0
metformina,matrticiamento,0.60986,0.71542,0
metformina,meformin,0.86054,0.87325,1
metformina,meformina,0.91841,0.91041,1
metformina,meftformina,0.94836,0.95159,1
metformina,meftormina,0.90000,0.90625,1
metformina,menformina,0.90000,0.89750,1
metformina,mentformina,0.94836,0.95720,1
metformina,mertformina,0.94836,0.95283,1
metformina,metaformin,0.92000,0.95500,1
metformina,metaformina,0.94836,0.97095,1
metformina,metanefrina,0.79862,0.84735,0
metformina,metanefrinas,0.76163,0.81257,0
metformina,meteformina,0.95834,0.97782,1
metformina,metfdormina,0.92839,0.93474,1
metformina,metflormina,0.92839,0.92850,1
metformina,metfofmina,0.91000,0.90875,1
metformina,metfomirna,0.90000,0.91438,1
metformina,metfomrina,0.91000,0.91938,1
metformina,metfonrmina,0.94836,0.95533,1
metformina,metfoprmina,0.92839,0.93474,1
metformina,metforamida,0.81858,0.86669,1
metformina,metforimina,0.94836,0.97220,1
metformina,metforimna,0.91000,0.95500,1
metformina,metforina,0.95834,0.96344,1
metformina,metformeina,0.95834,0.97657,1
metformina,metformian,0.92000,0.96000,1
metformina,metformida,0.87000,0.89563,1
metformina,metformiina,0.96832,0.99406,1
metformina,metformim,0.87848,0.90852,1
metformina,metformimn,0.91000,0.93417,1
metformina,metformin,0.94836,0.96596,1
metformina,metformina,1.00000,1.00000,1
metformina,metforminar,0.97831,0.97966,1
metformina,metforminas,0.94836,0.95346,1
metformina,metforminma,0.95834,0.96968,1
metformina,metformiona,0.95834,0.97657,1
metformina,metformis,0.83855,0.87543,1
metformina,metformn,0.86054,0.91414,1
metformina,metformna,0.91841,0.94974,1
metformina,metformnina,0.94836,0.96469,1
metformina,metformuna,0.87000,0.91813,1
metformina,metforrmin,0.92000,0.86696,1
metformina,metfortmina,0.95834,0.96095,1
metformina,metfotmina,0.91000,0.90875,1
metformina,metfprmina,0.87000,0.89608,1
metformina,metfrmin,0.86054,0.91290,1
metformina,metfrmina,0.91841,0.94974,1
metformina,metfromin,0.84853,0.91605,1
metformina,metfromina,0.90000,0.95000,1
metformina,metfrormina,0.94836,0.96032,1
metformina,metiformida,0.82857,0.87168,1
metformina,metiformina,0.94836,0.97095,1
metformina,metiformiona,0.90011,0.94381,1
metformina,metifromina,0.84853,0.92104,1
metformina,metioformim,0.79862,0.86485,1
metformina,metioformina,0.91000,0.94999,1
metformina,metofformina,0.91989,0.96686,1
metformina,metofmrina,0.83000,0.87938,1
metformina,metoformina,0.94836,0.97220,1
metformina,metofrmina,0.90000,0.95000,1
metformina,metormina,0.91841,0.91041,1
metformina,metrformina,0.94836,0.95159,1
metformina,metricamento,0.71217,0.75976,0
metformina,metriciamento,0.68836,0.76293,0
metformina,metromenorragia,0.63566,0.71951,0
metformina,metromina,0.84853,0.87547,1
metformina,metrormina,0.90000,0.89750,1
metformina,minformar,0.79862,0.82235,0
metformina,mtformina,0.91841,0.95099,1
metformina,mtratamento,0.66884,0.74318,0
metformina,mtriciamento,0.67261,0.75620,0
metformina,mwetromin,0.73872,0.80494,0
metformina,netformina,0.95000,0.95938,1
metformina,nmetfromin,0.83000,0.89292,1
metformina,nãotermina,0.75000,0.82176,0
metformina,perimetomina,0.79130,0.80812,0
metformina,permetrina,0.76000,0.78250,0
metformina,pormetazina,0.76867,0.78611,0
metformina,reinformada,0.75869,0.77301,0
metformina,retornam,0.76163,0.74720,0
metformina,retornarm,0.76867,0.75989,0
metformina,retornarma,0.76000,0.76125,0
metformina,rometzina,0.76867,0.74132,0
metformina,simetricamente,0.60048,0.68476,0
metformina,terminado,0.75869,0.79185,0
metformina,terminafina,0.79862,0.84109,0
metformina,terminam,0.78141,0.81060,0
metformina,terminamos,0.76000,0.80063,0
metformina,terminanado,0.75869,0.79237,0
metformina,terminando,0.76000,0.79375,0
metformina,terminante,0.76000,0.79688,0
metformina,terminar,0.79130,0.82428,0
metformina,terminara,0.78864,0.82242,0
metformina,terminaram,0.77000,0.81375,0
metformina,terminarem,0.76000,0.80750,0
metformina,terminaria,0.78000,0.81801,0
metformina,terminarmos,0.75869,0.80309,0
metformina,terminio,0.75174,0.80173,0
metformina,termionar,0.76867,0.81619,0
metformina,termminar,0.76867,0.82004,0
metformina,tormenta,0.76163,0.79946,0
metformina,trimetoprina,0.77152,0.79193,0
metformina,trimetropina,0.76163,0.78823,0
metformina,trinamento,0.77000,0.80438,0
metformina,trometamina,0.79862,0.81859,0
nimesulida,anormalidasdes,0.66616,0.67945,0
nimesulida,anormalidsdes,0.65927,0.67886,0
nimesulida,anormaslidade,0.67866,0.72711,0
nimesulida,anormlidade,0.67883,0.73818,0
nimesulida,conseguelidar,0.63988,0.64004,0
nimesulida,consilidações,0.63018,0.62210,0
nimesulida,conslidações,0.65282,0.62545,0
nimesulida,consolidacoes,0.61079,0.60804,0
nimesulida,consolidada,0.64888,0.66703,0
nimesulida,consolidadas,0.63304,0.63776,0
nimesulida,consolidade,0.66884,0.68139,0
nimesulida,consolidado,0.60895,0.63832,0
nimesulida,consolidar,0.60000,0.61316,0
nimesulida,consolidaçoes,0.61079,0.60804,0
nimesulida,consolidações,0.61079,0.60804,0
nimesulida,consultada,0.60000,0.61565,0
nimesulida,consultadia,0.62891,0.64896,0
nimesulida,enemesulida,0.89845,0.94600,0
nimesulida,estimulada,0.76000,0.74063,0
nimesulida,insalubridade,0.64957,0.69042,0
nimesulida,instabiliada,0.62315,0.66491,0
nimesulida,instabiliadade,0.60048,0.66392,0
nimesulida,instabiliadde,0.60110,0.66515,0
nimesulida,instabiliade,0.61326,0.66743,0
nimesulida,instabilidade,0.64957,0.68603,0
nimesulida,instabilidades,0.63801,0.65522,0
nimesulida,instabilidadew,0.60048,0.68476,0
nimesulida,instabilidde,0.64293,0.68591,0
nimesulida,instablidade,0.66272,0.69357,0
nimesulida,instailidade,0.68250,0.71075,0
nimesulida,instalada,0.63889,0.67878,0
nimesulida,instaladas,0.63000,0.65312,0
nimesulida,instebilidade,0.63988,0.68912,0
nimesulida,instrabilidade,0.60048,0.64818,0
nimesulida,insulida,0.82098,0.78328,0
nimesulida,insulinda,0.78864,0.76240,0
nimesulida,insulinod,0.68881,0.70188,0
nimesulida,insulinodep,0.66884,0.69388,0
nimesulida,insultada,0.71876,0.71809,0
nimesulida,insultando,0.66000,0.68059,0
nimesulida,mensalidade,0.78864,0.80307,0
nimesulida,menstrualdo,0.61893,0.67252,0
nimesulida,neimesulida,0.94836,0.97220,1
nimesulida,nemesulida,0.92000,0.95750,1
nimesulida,nemisulida,0.85000,0.92000,1
nimesulida,nemsulida,0.87848,0.86481,1
nimesulida,niemsulid,0.84853,0.84859,1
nimesulida,niimesulida,0.96832,0.99406,1
nimesulida,nimasulida,0.90000,0.94125,1
nimesulida,nimensulida,0.95834,0.90292,1
nimesulida,nimensulide,0.88846,0.86048,1
nimesulida,nimensuluda,0.89845,0.86985,1
nimesulida,nimersulide,0.85851,0.81805,1
nimesulida,nimesilida,0.91000,0.94625,1
nimesulida,nimesiluda,0.87000,0.92938,1
nimesulida,nimesiulida,0.95834,0.97657,1
nimesulida,nimeslida,0.91841,0.87854,1
nimesulida,nimeslulida,0.94836,0.89668,1
nimesulida,nimesolida,0.87000,0.92125,1
nimesulida,nimessulida,0.96832,0.91219,1
nimesulida,nimessulide,0.89845,0.86971,1
nimesulida,nimesuilde,0.84000,0.91250,1
nimesulida,nimesuilida,0.95834,0.97719,1
nimesulida,nimesuklida,0.92839,0.92289,1
nimesulida,nimesulada,0.93000,0.96188,1
nimesulida,nimesulda,0.95834,0.97657,1
nimesulida,nimesuldia,0.91000,0.95500,1
nimesulida,nimesuldid,0.90000,0.93416,1
nimesulida,nimesuldida,0.94836,0.96469,1
nimesulida,nimesulid,0.94836,0.96783,1
nimesulida,nimesulida,1.00000,1.00000,1
nimesulida,nimesulidad,0.97831,0.97966,1
nimesulida,nimesulidada,0.96935,0.97383,1
nimesulida,nimesulidade,0.94956,0.96394,1
nimesulida,nimesulidae,0.97831,0.98780,1
nimesulida,nimesulidapara,0.84442,0.87350,1
nimesulida,nimesulidasn,0.94956,0.93973,1
nimesulida,nimesulide,0.93000,0.95750,1
nimesulida,nimesulido,0.90000,0.93750,1
nimesulida,nimesuliida,0.96832,0.99406,1
nimesulida,nimesuljda,0.91000,0.91233,1
nimesulida,nimesullida,0.96832,0.99406,1
nimesulida,nimesuloida,0.92839,0.95723,1
nimesulida,nimesuluda,0.95000,0.97188,1
nimesulida,nimesuslida,0.95834,0.94098,1
nimesulida,nimeuslida,0.90000,0.89313,1
nimesulida,nimeusulida,0.94836,0.97220,1
nimesulida,nimisulida,0.91000,0.94625,1
nimesulida,nimkesulida,0.92839,0.92289,1
nimesulida,nimnesulida,0.95834,0.96469,1
nimesulida,nimseulide,0.83000,0.85063,1
nimesulida,nimsulida,0.91841,0.87854,1
nimesulida,nimsulide,0.87848,0.85670,1
nimesulida,niomesulida,0.92839,0.95723,1
nimesulida,nismesulida,0.94836,0.93911,1
nimesulida,niumesulida,0.94836,0.97095,1
nimesulida,nmesulida,0.94836,0.97220,1
nimesulida,normlalidade,0.67261,0.73554,0
nimesulida,normlidade,0.69000,0.74244,0
nimesulida,nstabilidade,0.68250,0.70221,0
nimesulida,numesulida,0.92000,0.95688,1
nimesulida,pernsonalidade,0.60048,0.65400,0
nimesulida,saensibilidade,0.62863,0.67738,0
nimesulida,sensabilidade,0.65927,0.69149,0
nimesulida,sensaibiliade,0.61079,0.66674,0
nimesulida,sensbilidade,0.68250,0.70345,0
nimesulida,sensiabilidade,0.61924,0.67747,0
nimesulida,sensibiilidade,0.62863,0.68878,0
nimesulida,sensibildade,0.63304,0.68181,0
nimesulida,sensibiliadade,0.60986,0.66861,0
nimesulida,sensibiliade,0.63304,0.67919,0
nimesulida,sensibilid,0.65000,0.67622,0
nimesulida,sensibilidadde,0.62863,0.68878,0
nimesulida,sensibilidade,0.65927,0.69452,0
nimesulida,sensibilidadec,0.60986,0.65103,0
nimesulida,sensibilidades,0.65677,0.66225,0
nimesulida,sensibilidae,0.68250,0.70392,0
nimesulida,sensibilizada,0.62049,0.69715,0
nimesulida,sensibilçidade,0.60048,0.64634,0
nimesulida,sensiblidade,0.68250,0.70345,0
nimesulida,sensiilidade,0.70228,0.72324,0
nimesulida,sensilidade,0.71876,0.72633,0
nimesulida,senssibilidade,0.62863,0.68878,0
nimesulida,sensíbilizada,0.60110,0.69594,0
nimesulida,sintomasde,0.61000,0.63251,0
nimesulida,snsibilidade,0.69239,0.70593,0
nimesulida,tonsiledema,0.63889,0.70511,0
nimesulida,translucida,0.62891,0.64675,0
nimesulida,translucidas,0.62315,0.62225,0
nimesulida,transmuralidade,0.62670,0.67134,0
nimesulida,trsanslucida,0.63304,0.62774,0
omeprazol,aklprazolam,0.79130,0.82710,0
omeprazol,alazopram,0.79000,0.82625,0
omeprazol,allprazolam,0.82098,0.87091,0
omeprazol,alprazola,0.82000,0.85063,0
omeprazol,alprazolam,0.83855,0.87420,0
omeprazol,alprazolame,0.88032,0.89999,0
omeprazol,alprazolan,0.76867,0.81555,0
omeprazol,alpreazolan,0.76163,0.81818,0
omeprazol,alprozola,0.75000,0.81438,0
omeprazol,alprozolam,0.75869,0.83302,0
omeprazol,aplprazolan,0.75174,0.80361,0
omeprazol,aprazolan,0.78000,0.83000,0
omeprazol,domeprazol,0.94836,0.94160,0
omeprazol,emeprazol,0.95000,0.97250,1
omeprazol,esomeprazol,0.91989,0.95338,0
omeprazol,exomeprazol,0.91989,0.95338,0
omeprazol,homeprazol,0.94836,0.99032,1
omeprazol,lanzoprazol,0.76163,0.80856,0
omeprazol,levomeprazina,0.75060,0.80310,0
omeprazol,meprazol,0.96832,0.98218,1
omeprazol,metmazol,0.76867,0.78548,0
omeprazol,metprolol,0.76000,0.78867,0
omeprazol,mmromazepam,0.75174,0.78930,0
omeprazol,oemprazol,0.90000,0.95000,1
omeprazol,oimeprazol,0.91841,0.95099,1
omeprazol,omaprazol,0.89000,0.93500,1
omeprazol,omemprazol,0.95834,0.96968,1
omeprazol,omeoprazol,0.95834,0.97657,1
omeprazol,omeparazol,0.94836,0.97220,1
omeprazol,omeparzol,0.90000,0.95000,1
omeprazol,omeporazol,0.95834,0.97657,1
omeprazol,omepramix,0.75000,0.84250,0
omeprazol,omepraozl,0.91000,0.95500,1
omeprazol,omeprarzol,0.95834,0.96656,1
omeprazol,omeprasol,0.86000,0.97375,1
omeprazol,omeprazal,0.95000,0.97313,1
omeprazol,omeprazil,0.90000,0.94125,1
omeprazol,omepraziol,0.91841,0.95099,1
omeprazol,omeprazl,0.95834,0.97782,1
omeprazol,omeprazoil,0.91841,0.95286,1
omeprazol,omeprazol,1.00000,1.00000,1
omeprazol,omeprazoll,0.97831,0.99593,1
omeprazol,omeprazolo,0.97831,0.98780,1
omeprazol,omeprazool,0.96832,0.99406,1
omeprazol,omeprazsol,0.91841,0.93162,1
omeprazol,omeprazxol,0.91841,0.98470,1
omeprazol,omeprazzol,0.96832,0.99406,1
omeprazol,omepreazol,0.95834,0.97719,1
omeprazol,omeprezol,0.90000,0.93875,1
omeprazol,omeprozol,0.90000,0.94000,1
omeprazol,omeprqzol,0.86000,0.88047,1
omeprazol,omeprtazol,0.91841,0.91914,1
omeprazol,omeprzaol,0.90000,0.95000,1
omeprazol,omeprzol,0.91841,0.94974,1
omeprazol,omeptazol,0.86000,0.85375,1
omeprazol,omerprazol,0.94836,0.95408,1
omeprazol,omewprazol,0.91841,0.95099,1
omeprazol,ommeprazol,0.96832,0.99406,1
omeprazol,omoprazol,0.90000,0.94000,1
omeprazol,ompeprazol,0.94836,0.96157,1
omeprazol,omperaol,0.82857,0.87048,0
omeprazol,omperaozl,0.81000,0.90500,1
omeprazol,omperapzol,0.84853,0.90729,1
omeprazol,omperazol,0.90000,0.95000,1
omeprazol,omperzol,0.82857,0.90482,1
omeprazol,ompraazol,0.89000,0.94441,1
omeprazol,omprazol,0.91841,0.94974,1
omeprazol,omprezol,0.84853,0.91480,1
omeprazol,ompérazol,0.84000,0.94625,1
omeprazol,omwprazol,0.86000,0.91313,1
omeprazol,opmeprazol,0.94836,0.96157,1
omeprazol,oprazolan,0.80000,0.84063,0
omeprazol,pratiprazol,0.75174,0.78685,0
omeprazol,prazolon,0.77865,0.82924,0
omeprazol,prometaz,0.78864,0.73864,0
omeprazol,prometazona,0.77152,0.78070,0
omeprazol,rabeprazol,0.84853,0.82243,0
paracetamol,acarretam,0.77152,0.62116,0
paracetamol,acetamol,0.86287,0.87648,0
paracetamol,aparacetamoil,0.90011,0.94381,1
paracetamol,aparacetamol,0.96832,0.98281,1
paracetamol,aracetamol,0.94836,0.94909,1
paracetamol,cdparacetamol,0.91989,0.91315,1
paracetamol,clareameto,0.76867,0.73758,0
paracetamol,colatarem,0.75174,0.72858,0
paracetamol,coletaram,0.81108,0.75329,0
paracetamol,coletarem,0.78141,0.74217,0
paracetamol,coletarol,0.77152,0.70232,0
paracetamol,coloretal,0.75174,0.69430,0
paracetamol,comparacetamol,0.91134,0.90955,1
paracetamol,compartimental,0.68836,0.71840,0
paracetamol,completam,0.76163,0.74356,0
paracetamol,completaram,0.77000,0.76120,0
paracetamol,completarem,0.75000,0.75182,0
paracetamol,comportalmental,0.61924,0.66619,0
paracetamol,comportamental,0.67866,0.71980,0
paracetamol,comprtamental,0.70228,0.73498,0
paracetamol,coportamental,0.70228,0.74680,0
paracetamol,eparacetamol,0.96832,0.98218,1
paracetamol,metacarpal,0.75869,0.74303,0
paracetamol,metacarpo,0.75174,0.71923,0
paracetamol,mparacetamol,0.96832,0.97155,1
paracetamol,oparacetamol,0.96832,0.98218,1
paracetamol,paacetamol,0.92839,0.92137,1
paracetamol,paaracetamol,0.96832,0.99406,1
paracetamol,paarcetamol,0.92000,0.97063,1
paracetamol,paeacetamol,0.90000,0.90921,1
paracetamol,paeracetamol,0.94836,0.97220,1
paracetamol,pamracetamol,0.94836,0.95658,1
paracetamol,paraacteamol,0.87848,0.85534,1
paracetamol,paracaetamoal,0.90011,0.85655,1
paracetamol,paracaetamol,0.95834,0.88411,1
paracetamol,paracaetamola,0.91989,0.86953,1
paracetamol,paracatamol,0.91000,0.85563,1
paracetamol,paraceamol,0.92839,0.92413,1
paracetamol,paraceatamol,0.95834,0.97719,1
paracetamol,paracectamol,0.95834,0.93412,1
paracetamol,paracedtamol,0.92839,0.93724,1
paracetamol,paracemol,0.90011,0.90739,0
paracetamol,paracentral,0.78000,0.82051,0
paracetamol,paraceramol,0.91000,0.90875,1
paracetamol,paracertamol,0.95834,0.96219,1
paracetamol,paracertanol,0.84853,0.86923,1
paracetamol,paracetaamol,0.96832,0.99406,1
paracetamol,paracetal,0.87043,0.89005,0
paracetamol,paracetalmol,0.94836,0.95159,1
paracetamol,paracetam,0.89022,0.90743,0
paracetamol,paracetamil,0.88000,0.92750,1
paracetamol,paracetamiol,0.92839,0.95723,1
paracetamol,paracetaml,0.92839,0.95785,1
paracetamol,paracetamoil,0.92839,0.95847,1
paracetamol,paracetamol,1.00000,1.00000,1
paracetamol,paracetamole,0.97831,0.98780,1
paracetamol,paracetamolgts,0.88226,0.91015,1
paracetamol,paracetamoll,0.97831,0.99593,1
paracetamol,paracetamolo,0.97831,0.98780,1
paracetamol,paracetamolsn,0.91000,0.93850,1
paracetamol,paracetamom,0.94000,0.93500,1
paracetamol,paracetamosl,0.92839,0.95783,1
paracetamol,paracetamól,0.88000,0.99250,1
paracetamol,paracetanol,0.88000,0.90063,1
paracetamol,paracetaol,0.92839,0.92538,1
paracetamol,paracetemol,0.95000,0.97188,1
paracetamol,paracetmaol,0.91000,0.95500,1
paracetamol,paracetmol,0.95834,0.97657,1
paracetamol,paracetol,0.90011,0.90863,0
paracetamol,paracetomol,0.93000,0.96188,1
paracetamol,paracetramol,0.95834,0.95970,1
paracetamol,paracettamol,0.96832,0.99406,1
paracetamol,paracewtrao,0.78000,0.82238,0
paracetamol,paracontrole,0.75869,0.74444,0
paracetamol,paracretamol,0.95834,0.88732,1
paracetamol,paractamol,0.92839,0.85916,1
paracetamol,paracteamol,0.90000,0.85938,1
paracetamol,paracwetamol,0.92839,0.86352,1
paracetamol,paraectamol,0.90000,0.87188,1
paracetamol,paraqcetamol,0.92839,0.92725,1
paracetamol,paraxcetamol,0.92839,0.98657,1
paracetamol,parcaetamol,0.91000,0.87375,1
paracetamol,parcelamento,0.77865,0.82368,0
paracetamol,parcetamol,0.95834,0.97782,1
paracetamol,parecatmol,0.81858,0.82983,1
paracetamol,parecetamol,0.93000,0.96250,1
paracetamol,parectamol,0.88846,0.86165,1
paracetamol,parqacetmol,0.88000,0.90045,1
paracetamol,parracetamol,0.96832,0.90594,1
paracetamol,partacetamol,0.94836,0.95283,1
paracetamol,partesmoles,0.73000,0.82486,0
paracetamol,piracetam,0.80119,0.85356,0
paracetamol,poaracetamol,0.94836,0.97220,1
paracetamol,pracetam,0.83378,0.87808,0
paracetamol,pracetamol,0.94836,0.97282,1
paracetamol,praracetamol,0.95834,0.96531,1
paracetamol,praracetmol,0.92000,0.94354,1
paracetamol,páracetamol,0.90000,0.99375,1
paracetamol,pçaracetamol,0.92839,0.93100,1
paracetamol,racetamol,0.91989,0.85330,1
paracetamol,sfparacetamol,0.91000,0.92057,1
paracetamol,trometamol,0.76867,0.80298,0
risperidona,biperidenio,0.75000,0.77179,0
risperidona,biperidenos,0.77000,0.78938,0
risperidona,biperidona,0.84853,0.83179,0
risperidona,biperidonno,0.79000,0.79772,0
risperidona,biperidono,0.79862,0.79934,0
risperidona,bomperidorna,0.77865,0.76253,0
risperidona,deperidona,0.87848,0.85487,0
risperidona,diperideno,0.76867,0.79684,0
risperidona,dispensado,0.75869,0.77175,0
risperidona,dispensador,0.78000,0.79740,0
risperidona,dispensar,0.76163,0.78467,0
risperidona,dispereunia,0.76000,0.79177,0
risperidona,disperidona,0.95000,0.91875,0
risperidona,dispernas,0.82098,0.82185,0
risperidona,dispertador,0.77000,0.77181,0
risperidona,domperidna,0.80860,0.79672,0
risperidona,domperidoma,0.75000,0.73500,0
risperidona,domperidona,0.86000,0.82250,0
risperidona,dromperidona,0.82857,0.80434,0
risperidona,drosperidona,0.90843,0.88794,0
risperidona,erisperidona,0.96832,0.92784,1
risperidona,esperando,0.75174,0.79086,0
risperidona,espernado,0.79130,0.81064,0
risperidona,gasperina,0.77152,0.76494,0
risperidona,hesperidina,0.82000,0.86261,0
risperidona,hisperidina,0.85000,0.88945,1
risperidona,inesperada,0.75869,0.81306,0
risperidona,inesperado,0.79862,0.83677,0
risperidona,inesperados,0.78000,0.81938,0
risperidona,inserindo,0.76163,0.75965,0
risperidona,noristerona,0.76000,0.73313,0
risperidona,pednisona,0.78141,0.73537,0
risperidona,percorridos,0.76000,0.78326,0
risperidona,perdiendo,0.75174,0.79273,0
risperidona,perilesional,0.75869,0.68429,0
risperidona,perinasal,0.76163,0.69434,0
